stim_id,dataset,critical_word,word_length,word_position,zipf_freq,log10_word_freq,coltheart_n
1582,frank_2015,had,3,3,6.33,-2.6695860237095097,33
1583,frank_2015,dared,5,4,3.52,-5.4800408192479315,7
1584,frank_2015,step,4,5,5.13,-3.8696630145207465,13
1585,frank_2015,within,6,6,5.44,-3.560665726919947,1
1586,frank_2015,the,3,7,7.73,-1.270025706213024,14
1587,frank_2015,ring,4,8,4.81,-4.189760759232152,26
1588,frank_2015,him,3,1,6.11,-2.8894099530384927,26
1589,frank_2015,now,3,2,6.18,-2.821022765094686,31
1590,frank_2015,don't,5,3,6.2,-2.801342638175739,1
1591,frank_2015,wait,4,4,5.35,-3.6497500428555134,18
1592,frank_2015,for,3,5,7.01,-1.9913997856601942,29
1593,frank_2015,to,2,7,7.43,-1.570247703852816,37
1594,frank_2015,escape,6,8,4.64,-4.3595086250544535,0
1595,frank_2015,die,3,1,5.07,-3.9318104263510523,23
1596,frank_2015,of,2,2,7.4,-1.600326261216393,17
1597,frank_2015,cold,4,3,5.02,-3.9788065648118347,26
1598,frank_2015,before,6,4,5.93,-3.0700699295814204,1
1599,frank_2015,you,3,5,6.98,-2.019996582940394,17
1600,frank_2015,in,2,7,7.27,-1.7304870324329187,14
1601,frank_2015,battle,6,8,4.94,-4.059976858861581,11
1602,frank_2015,sighed,6,1,3.13,-5.869344650977969,1
1603,frank_2015,and,3,2,7.41,-1.5900668597700878,15
1604,frank_2015,walked,6,3,4.67,-4.329744867228396,2
1605,frank_2015,back,4,4,6.04,-2.9586069200287892,22
1606,frank_2015,to,2,5,7.43,-1.570247703852816,37
1607,frank_2015,the,3,6,7.73,-1.270025706213024,14
1608,frank_2015,wood,4,7,4.78,-4.219675485689354,18
1609,frank_2015,shop,4,8,4.88,-4.119752502212281,21
1610,frank_2015,took,4,1,5.51,-3.4894536493803887,23
1611,frank_2015,a,1,2,7.36,-1.640164498695288,51
1612,frank_2015,breath,6,3,4.52,-4.480158885743263,3
1613,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1614,frank_2015,wanted,6,5,5.36,-3.640162621181799,5
1615,frank_2015,to,2,6,7.43,-1.570247703852816,37
1616,frank_2015,be,2,7,6.79,-2.2097147655786795,23
1617,frank_2015,sick,4,8,4.88,-4.119752502212281,27
1618,frank_2015,nodded,6,1,3.41,-5.58989792335714,5
1619,frank_2015,and,3,2,7.41,-1.5900668597700878,15
1620,frank_2015,stood,5,3,4.57,-4.429445385692169,9
1621,frank_2015,against,7,4,5.68,-3.319663579917319,0
1622,frank_2015,the,3,5,7.73,-1.270025706213024,14
1623,frank_2015,counter,7,6,4.56,-4.440081411093364,5
1624,frank_2015,spoke,5,1,4.61,-4.390394920279776,14
1625,frank_2015,before,6,2,5.93,-3.0700699295814204,1
1626,frank_2015,Barbara,7,3,4.2,-4.801315426922857,3
1627,frank_2015,had,3,4,6.33,-2.6695860237095097,33
1628,frank_2015,a,1,5,7.36,-1.640164498695288,51
1629,frank_2015,chance,6,6,5.26,-3.739926225788064,6
1630,frank_2015,to,2,7,7.43,-1.570247703852816,37
1631,frank_2015,was,3,1,6.82,-2.17979847481172,28
1632,frank_2015,smiling,7,2,4.15,-4.850750087409718,4
1633,frank_2015,in,2,3,7.27,-1.7304870324329187,14
1634,frank_2015,the,3,4,7.73,-1.270025706213024,14
1635,frank_2015,dark,4,5,5.04,-3.958603366728067,23
1636,frank_2015,teeth,5,6,4.58,-4.420204974731411,3
1637,frank_2015,flashing,8,7,3.68,-5.319573829141855,3
1638,frank_2015,felt,4,1,5.13,-3.8696630145207465,16
1639,frank_2015,sick,4,2,4.88,-4.119752502212281,27
1640,frank_2015,to,2,3,7.43,-1.570247703852816,37
1641,frank_2015,the,3,4,7.73,-1.270025706213024,14
1642,frank_2015,pit,3,5,4.27,-4.730463707244033,37
1643,frank_2015,of,2,6,7.4,-1.600326261216393,17
1644,frank_2015,his,3,7,6.51,-2.4894548557519016,15
1645,frank_2015,stomach,7,8,4.42,-4.580027738726,0
1646,frank_2015,turned,6,1,5.09,-3.9100913577255088,5
1647,frank_2015,and,3,2,7.41,-1.5900668597700878,15
1648,frank_2015,saw,3,3,5.34,-3.6595539020845833,42
1649,frank_2015,him,3,4,6.11,-2.8894099530384927,26
1650,frank_2015,standing,8,5,4.86,-4.140255435301712,0
1651,frank_2015,in,2,6,7.27,-1.7304870324329187,14
1652,frank_2015,her,3,7,6.3,-2.6989697871888323,22
1653,frank_2015,path,4,8,4.71,-4.289874169191321,18
1654,frank_2015,could,5,1,6.06,-2.939301781999177,4
1655,frank_2015,be,2,2,6.79,-2.2097147655786795,23
1656,frank_2015,paid,4,3,5.12,-3.879422778696901,16
1657,frank_2015,to,2,4,7.43,-1.570247703852816,37
1658,frank_2015,do,2,5,6.35,-2.6497517877844152,33
1659,frank_2015,all,3,6,6.52,-2.480171875017509,19
1660,frank_2015,sorts,5,7,4.21,-4.7904581779834,3
1661,frank_2015,of,2,8,7.4,-1.600326261216393,17
1662,frank_2015,things,6,9,5.74,-3.2596365208801434,1
1663,frank_2015,me,2,1,6.48,-2.519992913236753,26
1664,frank_2015,closely,7,2,4.53,-4.469787490939204,0
1665,frank_2015,and,3,3,7.41,-1.5900668597700878,15
1666,frank_2015,watch,5,4,5.34,-3.6595539020845833,14
1667,frank_2015,for,3,5,7.01,-1.9913997856601942,29
1668,frank_2015,their,5,6,6.33,-2.6695860237095097,2
1669,frank_2015,leader,6,7,4.95,-4.0501174217538685,16
1670,frank_2015,door,4,1,5.08,-3.920815134846772,12
1671,frank_2015,was,3,2,6.82,-2.17979847481172,28
1672,frank_2015,opened,6,3,4.85,-4.149960608250699,2
1673,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1674,frank_2015,Alexander,9,5,4.4,-4.600308976294626,0
1675,frank_2015,walked,6,6,4.67,-4.329744867228396,2
1676,frank_2015,out,3,7,6.38,-2.6197885773323977,22
1677,frank_2015,closed,6,1,4.9,-4.100174027903545,3
1678,frank_2015,the,3,2,7.73,-1.270025706213024,14
1679,frank_2015,office,6,3,5.4,-3.6003245482655086,0
1680,frank_2015,door,4,4,5.08,-3.920815134846772,12
1681,frank_2015,on,2,5,6.91,-2.0899094009871795,21
1682,frank_2015,way,3,7,6.01,-2.9913994024593875,46
1683,frank_2015,out,3,8,6.38,-2.6197885773323977,22
1684,frank_2015,will,4,2,6.45,-2.549750737675531,29
1685,frank_2015,not,3,3,6.69,-2.3098038313399685,35
1686,frank_2015,follow,6,4,5.14,-3.860117766548703,4
1687,frank_2015,him,3,5,6.11,-2.8894099530384927,26
1688,frank_2015,and,3,6,7.41,-1.5900668597700878,15
1689,frank_2015,they,4,7,6.5,-2.5003127799466554,12
1690,frank_2015,are,3,8,6.74,-2.25963723154313,33
1691,frank_2015,few,3,9,5.6,-3.4001158367355173,21
1692,frank_2015,men,3,1,5.51,-3.4894536493803887,31
1693,frank_2015,would,5,1,6.27,-2.7304868222904894,8
1694,frank_2015,soon,4,2,5.32,-3.679851635929889,24
1695,frank_2015,be,2,3,6.79,-2.2097147655786795,23
1696,frank_2015,found,5,4,5.68,-3.319663579917319,11
1697,frank_2015,if,2,5,6.47,-2.5301778368033934,10
1698,frank_2015,she,3,0,6.26,-2.739928373391649,18
1699,frank_2015,tried,5,7,5.16,-3.838629002640995,8
1700,frank_2015,to,2,8,7.43,-1.570247703852816,37
1701,frank_2015,hide,4,9,4.54,-4.459658009698343,17
1702,frank_2015,stood,5,1,4.57,-4.429445385692169,9
1703,frank_2015,against,7,2,5.68,-3.319663579917319,0
1704,frank_2015,the,3,3,7.73,-1.270025706213024,14
1705,frank_2015,wall,4,4,5.04,-3.958603366728067,28
1706,frank_2015,to,2,5,7.43,-1.570247703852816,37
1707,frank_2015,steady,6,6,4.31,-4.690348544150681,2
1708,frank_2015,himself,7,7,5.25,-3.7495775578413197,0
1709,frank_2015,lay,3,1,4.64,-4.3595086250544535,47
1710,frank_2015,his,3,2,6.51,-2.4894548557519016,15
1711,frank_2015,sword,5,3,4.37,-4.630765583393175,6
1712,frank_2015,aside,5,4,4.59,-4.410039234435223,5
1713,frank_2015,and,3,5,7.41,-1.5900668597700878,15
1714,frank_2015,extended,8,6,4.64,-4.3595086250544535,1
1715,frank_2015,hands,5,8,5.16,-3.838629002640995,1
1716,frank_2015,have,4,1,6.71,-2.289882550230398,26
1717,frank_2015,the,3,2,7.73,-1.270025706213024,14
1718,frank_2015,gates,5,3,4.3,-4.698948290154774,5
1719,frank_2015,closed,6,4,4.9,-4.100174027903545,3
1720,frank_2015,and,3,5,7.41,-1.5900668597700878,15
1721,frank_2015,go,2,6,6.03,-2.9706158164322867,35
1722,frank_2015,home,4,7,5.81,-3.1897668097229563,25
1723,frank_2015,early,5,8,5.43,-3.570246105522965,5
1724,frank_2015,sat,3,1,4.64,-4.3595086250544535,56
1725,frank_2015,down,4,2,5.88,-3.1197576519119035,16
1726,frank_2015,and,3,3,7.41,-1.5900668597700878,15
1727,frank_2015,tucked,6,4,3.62,-5.379759810154169,5
1728,frank_2015,into,4,5,6.11,-2.8894099530384927,3
1729,frank_2015,his,3,6,6.51,-2.4894548557519016,15
1730,frank_2015,breakfast,9,7,4.61,-4.390394920279776,0
1731,frank_2015,were,4,1,6.34,-2.6595556868519443,21
1732,frank_2015,choked,6,2,3.53,-5.469672210221914,1
1733,frank_2015,screams,7,3,3.84,-5.159831150759244,1
1734,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1735,frank_2015,shouts,6,5,3.54,-5.459545386328588,1
1736,frank_2015,of,2,6,7.4,-1.600326261216393,17
1737,frank_2015,dismay,6,7,3.26,-5.73969005420508,2
1738,frank_2015,liked,5,1,4.76,-4.240324602428535,5
1739,frank_2015,the,3,2,7.73,-1.270025706213024,14
1740,frank_2015,fact,4,3,5.41,-3.590065186810196,8
1741,frank_2015,they,4,4,6.5,-2.5003127799466554,12
1742,frank_2015,were,4,5,6.34,-2.6595556868519443,21
1743,frank_2015,calling,7,6,4.96,-4.040000399696793,12
1744,frank_2015,him,3,7,6.11,-2.8894099530384927,26
1745,frank_2015,Jim,3,8,4.62,-4.379853530415341,22
1746,frank_2015,let,3,1,5.6,-3.4001158367355173,42
1747,frank_2015,him,3,2,6.11,-2.8894099530384927,26
1748,frank_2015,go,2,3,6.03,-2.9706158164322867,35
1749,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1750,frank_2015,Charlie,7,5,4.43,-4.570231575521395,1
1751,frank_2015,fell,4,6,4.85,-4.149960608250699,27
1752,frank_2015,to,2,7,7.43,-1.570247703852816,37
1753,frank_2015,the,3,8,7.73,-1.270025706213024,14
1754,frank_2015,ground,6,9,5.15,-3.850777807252834,2
1755,frank_2015,went,4,1,5.5,-3.5003115430341447,30
1756,frank_2015,to,2,2,7.43,-1.570247703852816,37
1757,frank_2015,the,3,3,7.73,-1.270025706213024,14
1758,frank_2015,door,4,4,5.08,-3.920815134846772,12
1759,frank_2015,and,3,5,7.41,-1.5900668597700878,15
1760,frank_2015,walked,6,6,4.67,-4.329744867228396,2
1761,frank_2015,out,3,7,6.38,-2.6197885773323977,22
1762,frank_2015,of,2,8,7.4,-1.600326261216393,17
1763,frank_2015,room,4,10,5.39,-3.6108321430085466,18
1764,frank_2015,know,4,1,6.1,-2.8996291102044136,9
1765,frank_2015,that,4,2,7.01,-1.9913997856601942,15
1766,frank_2015,I,1,3,7.09,-1.9100948532521091,51
1767,frank_2015,will,4,4,6.45,-2.549750737675531,29
1768,frank_2015,do,2,5,6.35,-2.6497517877844152,33
1769,frank_2015,whatever,8,6,5.14,-3.860117766548703,0
1770,frank_2015,you,3,0,6.98,-2.019996582940394,17
1771,frank_2015,ask,3,8,5.34,-3.6595539020845833,10
1772,frank_2015,of,2,9,7.4,-1.600326261216393,17
1773,frank_2015,me,2,10,6.48,-2.519992913236753,26
1774,frank_2015,think,5,1,6.08,-2.9208183920404576,11
1775,frank_2015,our,3,2,6.14,-2.860120598892731,16
1776,frank_2015,friend's,8,3,3.95,-5.050073556332088,0
1777,frank_2015,demands,7,4,4.41,-4.590049978379491,0
1778,frank_2015,are,3,5,6.74,-2.25963723154313,33
1779,frank_2015,well,4,6,6.03,-2.9706158164322867,29
1780,frank_2015,justified,9,7,4.02,-4.978769341520297,1
1781,frank_2015,God,3,1,5.57,-3.429455892661387,35
1782,frank_2015,if,2,2,6.47,-2.5301778368033934,10
1783,frank_2015,you,3,3,6.98,-2.019996582940394,17
1784,frank_2015,are,3,4,6.74,-2.25963723154313,33
1785,frank_2015,watching,8,5,5.02,-3.9788065648118347,6
1786,frank_2015,give,4,6,5.71,-3.2898817883110714,13
1787,frank_2015,me,2,7,6.48,-2.519992913236753,26
1788,frank_2015,strength,8,8,4.8,-4.199963758172021,0
1789,frank_2015,his,3,2,6.51,-2.4894548557519016,15
1790,frank_2015,shoulders,9,3,4.18,-4.82099429243518,0
1791,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1792,frank_2015,swung,5,5,3.47,-5.5300307905000405,5
1793,frank_2015,the,3,6,7.73,-1.270025706213024,14
1794,frank_2015,axe,3,7,3.79,-5.2096444535856135,16
1795,frank_2015,again,5,8,5.7,-3.3001614072783663,4
1796,frank_2015,heaved,6,1,2.44,-6.559090917934782,5
1797,frank_2015,kicked,6,1,4.38,-4.619770663061963,5
1798,frank_2015,him,3,2,6.11,-2.8894099530384927,26
1799,frank_2015,in,2,3,7.27,-1.7304870324329187,14
1800,frank_2015,the,3,4,7.73,-1.270025706213024,14
1801,frank_2015,stomach,7,5,4.42,-4.580027738726,0
1802,frank_2015,and,3,6,7.41,-1.5900668597700878,15
1803,frank_2015,Paul,4,7,5.03,-3.9706121635068232,15
1804,frank_2015,groaned,7,8,2.69,-6.308918507877031,2
1805,frank_2015,sighed,6,1,3.13,-5.869344650977969,1
1806,frank_2015,and,3,2,7.41,-1.5900668597700878,15
1807,frank_2015,tried,5,3,5.16,-3.838629002640995,8
1808,frank_2015,to,2,4,7.43,-1.570247703852816,37
1809,frank_2015,move,4,5,5.35,-3.6497500428555134,19
1810,frank_2015,out,3,6,6.38,-2.6197885773323977,22
1811,frank_2015,of,2,7,7.4,-1.600326261216393,17
1812,frank_2015,the,3,8,7.73,-1.270025706213024,14
1813,frank_2015,way,3,9,6.01,-2.9913994024593875,46
1814,frank_2015,was,3,1,6.82,-2.17979847481172,28
1815,frank_2015,leaning,7,2,3.89,-5.110082316563794,5
1816,frank_2015,against,7,3,5.68,-3.319663579917319,0
1817,frank_2015,his,3,4,6.51,-2.4894548557519016,15
1818,frank_2015,truck,5,5,4.64,-4.3595086250544535,7
1819,frank_2015,smoking,7,6,4.52,-4.480158885743263,0
1820,frank_2015,a,1,7,7.36,-1.640164498695288,51
1821,frank_2015,joint,5,8,4.71,-4.289874169191321,4
1822,frank_2015,washed,6,1,4.1,-4.899594988434111,5
1823,frank_2015,his,3,2,6.51,-2.4894548557519016,15
1824,frank_2015,hands,5,3,5.16,-3.838629002640995,1
1825,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1826,frank_2015,flicked,7,5,2.91,-6.089375595110798,2
1827,frank_2015,water,5,6,5.52,-3.480170694158342,19
1828,frank_2015,at,2,7,6.7,-2.3001621874472375,24
1829,frank_2015,Bob,3,8,4.63,-4.369561954263113,35
1830,frank_2015,break,5,1,5.18,-3.8210201765939575,9
1831,frank_2015,your,4,2,6.53,-2.4698001736864703,11
1832,frank_2015,neck,4,3,4.63,-4.369561954263113,15
1833,frank_2015,if,2,4,6.47,-2.5301778368033934,10
1834,frank_2015,you,3,5,6.98,-2.019996582940394,17
1835,frank_2015,don't,5,6,6.2,-2.801342638175739,1
1836,frank_2015,fix,3,7,4.75,-4.250255956839869,16
1837,frank_2015,that,4,8,7.01,-1.9913997856601942,15
1838,frank_2015,water,5,9,5.52,-3.480170694158342,19
1839,frank_2015,sat,3,1,4.64,-4.3595086250544535,56
1840,frank_2015,as,2,2,6.77,-2.229884631478697,25
1841,frank_2015,still,5,3,5.92,-3.0798761517210296,9
1842,frank_2015,he,2,5,6.69,-2.3098038313399685,23
1843,frank_2015,could,5,6,6.06,-2.939301781999177,4
1844,frank_2015,nursing,7,7,4.32,-4.679832934745768,0
1845,frank_2015,his,3,8,6.51,-2.4894548557519016,15
1846,frank_2015,lip,3,9,4.13,-4.869634062734793,26
1847,frank_2015,took,4,1,5.51,-3.4894536493803887,23
1848,frank_2015,a,1,2,7.36,-1.640164498695288,51
1849,frank_2015,cigarette,9,3,4.06,-4.939264396550682,0
1850,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1851,frank_2015,Andy,4,5,4.43,-4.570231575521395,8
1852,frank_2015,gave,4,6,5.25,-3.7495775578413197,30
1853,frank_2015,him,3,7,6.11,-2.8894099530384927,26
1854,frank_2015,light,5,9,5.33,-3.669584197242084,15
1855,frank_2015,along,5,1,5.38,-3.619786948731823,5
1856,frank_2015,home,4,2,5.81,-3.1897668097229563,25
1857,frank_2015,now,3,3,6.18,-2.821022765094686,31
1858,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1859,frank_2015,bring,5,5,5.27,-3.730484720871791,5
1860,frank_2015,us,2,6,6.04,-2.9586069200287892,15
1861,frank_2015,some,4,7,6.2,-2.801342638175739,20
1862,frank_2015,men,3,8,5.51,-3.4894536493803887,31
1863,frank_2015,to,2,9,7.43,-1.570247703852816,37
1864,frank_2015,kill,4,10,5.09,-3.9100913577255088,26
1865,frank_2015,bored,5,1,4.2,-4.801315426922857,9
1866,frank_2015,looking,7,2,5.57,-3.429455892661387,7
1867,frank_2015,soldier,7,3,4.46,-4.540592432833052,0
1868,frank_2015,continued,9,4,4.96,-4.040000399696793,1
1869,frank_2015,teaches,7,2,3.95,-5.050073556332088,1
1870,frank_2015,and,3,3,7.41,-1.5900668597700878,15
1871,frank_2015,still,5,1,5.92,-3.0798761517210296,9
1872,frank_2015,claims,6,5,4.86,-4.140255435301712,0
1873,frank_2015,to,2,6,7.43,-1.570247703852816,37
1874,frank_2015,hate,4,7,5.11,-3.889406923089909,29
1875,frank_2015,it,2,8,6.95,-2.050122247220762,13
1876,frank_2015,was,3,1,6.82,-2.17979847481172,28
1877,frank_2015,thinking,8,2,5.24,-3.759448255779274,2
1878,frank_2015,of,2,3,7.4,-1.600326261216393,17
1879,frank_2015,getting,7,4,5.57,-3.429455892661387,7
1880,frank_2015,the,3,5,7.73,-1.270025706213024,14
1881,frank_2015,band,4,6,4.92,-4.079871453855046,29
1882,frank_2015,together,8,7,5.46,-3.540606004276436,0
1883,frank_2015,again,5,8,5.7,-3.3001614072783663,4
1884,frank_2015,me,2,1,6.48,-2.519992913236753,26
1885,frank_2015,through,7,2,5.87,-3.130181205928649,1
1886,frank_2015,and,3,3,7.41,-1.5900668597700878,15
1887,frank_2015,you'll,6,4,5.22,-3.7798892957360066,0
1888,frank_2015,hear,4,5,5.23,-3.769548523955817,26
1889,frank_2015,nothing,7,6,5.55,-3.4497704235818913,1
1890,frank_2015,more,4,7,6.36,-2.6401643280119083,33
1891,frank_2015,of,2,8,7.4,-1.600326261216393,17
1892,frank_2015,it,2,9,6.95,-2.050122247220762,13
1893,frank_2015,smile,5,1,4.64,-4.3595086250544535,5
1894,frank_2015,came,4,2,5.5,-3.5003115430341447,32
1895,frank_2015,lips,4,5,4.35,-4.649732593952082,5
1896,frank_2015,as,2,6,6.77,-2.229884631478697,25
1897,frank_2015,he,2,7,6.69,-2.3098038313399685,23
1898,frank_2015,thought,7,8,5.59,-3.4100492822374706,1
1899,frank_2015,of,2,9,7.4,-1.600326261216393,17
1900,frank_2015,an,2,10,6.53,-2.4698001736864703,29
1901,frank_2015,idea,4,11,5.36,-3.640162621181799,3
1902,frank_2015,to,2,3,7.43,-1.570247703852816,37
1903,frank_2015,his,3,4,6.51,-2.4894548557519016,15
1904,frank_2015,the,3,1,7.73,-1.270025706213024,14
1905,frank_2015,man,3,2,5.82,-3.179797883488409,56
1906,frank_2015,is,2,3,7.07,-1.9318141011346535,16
1907,frank_2015,coming,6,4,5.4,-3.6003245482655086,7
1908,frank_2015,who,3,5,6.34,-2.6595556868519443,15
1909,frank_2015,will,4,6,6.45,-2.549750737675531,29
1910,frank_2015,give,4,7,5.71,-3.2898817883110714,13
1911,frank_2015,it,2,8,6.95,-2.050122247220762,13
1912,frank_2015,back,4,9,6.04,-2.9586069200287892,22
1913,frank_2015,to,2,10,7.43,-1.570247703852816,37
1914,frank_2015,me,2,11,6.48,-2.519992913236753,26
1915,frank_2015,placed,6,1,4.85,-4.149960608250699,4
1916,frank_2015,the,3,2,7.73,-1.270025706213024,14
1917,frank_2015,bars,4,3,4.45,-4.549735491440148,19
1918,frank_2015,of,2,4,7.4,-1.600326261216393,17
1919,frank_2015,chocolate,9,5,4.49,-4.510027465964983,0
1920,frank_2015,on,2,6,6.91,-2.0899094009871795,21
1921,frank_2015,counter,7,8,4.56,-4.440081411093364,5
1922,frank_2015,Peter,5,1,4.88,-4.119752502212281,5
1923,frank_2015,heard,5,2,5.27,-3.730484720871791,6
1924,frank_2015,him,3,3,6.11,-2.8894099530384927,26
1925,frank_2015,or,2,4,6.54,-2.459670400052233,20
1926,frank_2015,not,3,5,6.69,-2.3098038313399685,35
1927,frank_2015,Gabriel,7,6,3.92,-5.079824477989977,0
1928,frank_2015,didn't,6,7,5.68,-3.319663579917319,0
1929,frank_2015,care,4,8,5.56,-3.440092178562004,42
1930,frank_2015,the,3,1,7.73,-1.270025706213024,14
1931,frank_2015,bowls,5,2,3.75,-5.250186414707062,2
1932,frank_2015,from,4,3,6.63,-2.3695720232666786,7
1933,frank_2015,empty,5,5,4.59,-4.410039234435223,1
1934,frank_2015,tables,6,6,4.29,-4.709943117696635,4
1935,frank_2015,are,3,7,6.74,-2.25963723154313,33
1936,frank_2015,cleared,7,8,4.2,-4.801315426922857,3
1937,frank_2015,up,2,9,6.39,-2.61083373837245,7
1938,frank_2015,dark,4,1,5.04,-3.958603366728067,23
1939,frank_2015,hair,4,2,5.08,-3.920815134846772,13
1940,frank_2015,was,3,3,6.82,-2.17979847481172,28
1941,frank_2015,just,4,4,6.43,-2.5702475585498594,12
1942,frank_2015,visible,7,5,4.39,-4.610816189691835,2
1943,frank_2015,under,5,6,5.73,-3.2700249055591453,3
1944,frank_2015,his,3,0,6.51,-2.4894548557519016,15
1945,frank_2015,white,5,8,5.51,-3.4894536493803887,7
1946,frank_2015,hat,3,9,4.53,-4.469787490939204,44
1947,frank_2015,gave,4,1,5.25,-3.7495775578413197,30
1948,frank_2015,Geoffrey,8,2,3.64,-5.359419193510347,0
1949,frank_2015,a,1,3,7.36,-1.640164498695288,51
1950,frank_2015,slap,4,5,3.97,-5.030071810571884,22
1951,frank_2015,across,6,6,5.25,-3.7495775578413197,1
1952,frank_2015,his,3,7,6.51,-2.4894548557519016,15
1953,frank_2015,right,5,8,5.96,-3.040004685471755,16
1954,frank_2015,ear,3,9,4.43,-4.570231575521395,24
1955,frank_2015,hard,4,4,5.53,-3.469799020694141,24
1956,frank_2015,sat,3,1,4.64,-4.3595086250544535,56
1957,frank_2015,down,4,2,5.88,-3.1197576519119035,16
1958,frank_2015,and,3,3,7.41,-1.5900668597700878,15
1959,frank_2015,Lucy,4,4,4.07,-4.93177702065355,3
1960,frank_2015,laid,4,5,4.56,-4.440081411093364,13
1961,frank_2015,her,3,6,6.3,-2.6989697871888323,22
1962,frank_2015,hand,4,7,5.41,-3.590065186810196,23
1963,frank_2015,on,2,8,6.91,-2.0899094009871795,21
1964,frank_2015,his,3,9,6.51,-2.4894548557519016,15
1965,frank_2015,cheek,5,10,3.96,-5.039957544273158,8
1966,frank_2015,turned,6,1,5.09,-3.9100913577255088,5
1967,frank_2015,round,5,2,5.14,-3.860117766548703,9
1968,frank_2015,just,4,3,6.43,-2.5702475585498594,12
1969,frank_2015,as,2,4,6.77,-2.229884631478697,25
1970,frank_2015,Frankie,7,5,3.65,-5.349595330131968,1
1971,frank_2015,walked,6,6,4.67,-4.329744867228396,2
1972,frank_2015,toward,6,7,4.72,-4.27983242439698,2
1973,frank_2015,them,4,8,6.19,-2.8096680216398107,10
1974,frank_2015,the,3,1,7.73,-1.270025706213024,14
1975,frank_2015,table,5,2,5.05,-3.9507780997178266,6
1976,frank_2015,her,3,3,6.3,-2.6989697871888323,22
1977,frank_2015,hand,4,4,5.41,-3.590065186810196,23
1978,frank_2015,was,3,5,6.82,-2.17979847481172,28
1979,frank_2015,gripping,8,6,3.36,-5.6399749108106025,2
1980,frank_2015,chair,5,8,4.69,-4.309795056909233,8
1981,frank_2015,is,2,1,7.07,-1.9318141011346535,16
1982,frank_2015,not,3,2,6.69,-2.3098038313399685,35
1983,frank_2015,the,3,3,7.73,-1.270025706213024,14
1984,frank_2015,most,4,4,6.0,-2.9999995657057354,22
1985,frank_2015,fragrant,8,5,3.21,-5.790216985151485,1
1986,frank_2015,of,2,6,7.4,-1.600326261216393,17
1987,frank_2015,places,6,7,5.03,-3.9706121635068232,3
1988,frank_2015,but,3,8,6.63,-2.3695720232666786,31
1989,frank_2015,we,2,9,6.54,-2.459670400052233,24
1990,frank_2015,make,4,10,6.08,-2.9208183920404576,30
1991,frank_2015,do,2,11,6.35,-2.6497517877844152,33
1992,frank_2015,brothers,8,1,4.69,-4.309795056909233,0
1993,frank_2015,stood,5,2,4.57,-4.429445385692169,9
1994,frank_2015,up,2,3,6.39,-2.61083373837245,7
1995,frank_2015,and,3,4,7.41,-1.5900668597700878,15
1996,frank_2015,came,4,5,5.5,-3.5003115430341447,32
1997,frank_2015,down,4,6,5.88,-3.1197576519119035,16
1998,frank_2015,from,4,7,6.63,-2.3695720232666786,7
1999,frank_2015,the,3,0,7.73,-1.270025706213024,14
2000,frank_2015,platform,8,9,4.67,-4.329744867228396,1
2001,frank_2015,held,4,1,5.24,-3.759448255779274,17
2002,frank_2015,his,3,2,6.51,-2.4894548557519016,15
2003,frank_2015,mother,6,3,5.24,-3.759448255779274,8
2004,frank_2015,tight,5,4,4.57,-4.429445385692169,15
2005,frank_2015,and,3,5,7.41,-1.5900668597700878,15
2006,frank_2015,she,3,6,6.26,-2.739928373391649,18
2007,frank_2015,cried,5,7,4.19,-4.809640283734676,8
2008,frank_2015,into,4,8,6.11,-2.8894099530384927,3
2009,frank_2015,chest,5,10,4.52,-4.480158885743263,5
2010,frank_2015,helmet,6,1,4.02,-4.978769341520297,2
2011,frank_2015,was,3,2,6.82,-2.17979847481172,28
2012,frank_2015,lost,4,3,5.39,-3.6108321430085466,19
2013,frank_2015,but,3,4,6.63,-2.3695720232666786,31
2014,frank_2015,he,2,5,6.69,-2.3098038313399685,23
2015,frank_2015,could,5,6,6.06,-2.939301781999177,4
2016,frank_2015,still,5,7,5.92,-3.0798761517210296,9
2017,frank_2015,do,2,8,6.35,-2.6497517877844152,33
2018,frank_2015,some,4,9,6.2,-2.801342638175739,20
2019,frank_2015,damage,6,10,4.9,-4.100174027903545,1
2020,frank_2015,wound,5,1,4.24,-4.759425792981616,10
2021,frank_2015,up,2,2,6.39,-2.61083373837245,7
2022,frank_2015,talking,7,3,5.29,-3.7099631614920034,4
2023,frank_2015,to,2,4,7.43,-1.570247703852816,37
2024,frank_2015,Barry,5,5,4.26,-4.739904750336289,18
2025,frank_2015,about,5,6,6.4,-2.6003261054933065,2
2026,frank_2015,her,3,7,6.3,-2.6989697871888323,22
2027,frank_2015,time,4,8,6.29,-2.70996516592242,21
2028,frank_2015,in,2,9,7.27,-1.7304870324329187,14
2029,frank_2015,India,5,10,5.04,-3.958603366728067,3
2030,frank_2015,know,4,1,6.1,-2.8996291102044136,9
2031,frank_2015,better,6,2,5.76,-3.240331400016275,22
2032,frank_2015,than,4,3,6.13,-2.8696659098054966,22
